"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","name_localizedValue0","usertype","birth year","gender"
616,"2018-01-01 17:09:01","2018-01-01 17:19:17",3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,3368,"5 Ave & 3 St",40.6728155,-73.98352355,17658,"Annual Membership","Subscriber",1988,1
179,"2018-01-01 17:09:10","2018-01-01 17:12:10",3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,16271,"Annual Membership","Subscriber",1965,2
428,"2018-01-01 17:09:16","2018-01-01 17:16:24",448,"W 37 St & 10 Ave",40.75660359,-73.9979009,465,"Broadway & W 41 St",40.75513557,-73.98658032,19007,"Annual Membership","Subscriber",1991,1
582,"2018-01-01 17:09:16","2018-01-01 17:18:59",3145,"E 84 St & Park Ave",40.77862688,-73.95772073,3447,"E 71 St & 1 Ave",40.76703432309872,-73.95622730255127,31207,"Annual Membership","Subscriber",1999,1
206,"2018-01-01 17:09:20","2018-01-01 17:12:47",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,3635,"W 36 St & 9 Ave",40.75462324029105,-73.99516761302948,31130,"Annual Membership","Subscriber",1983,1
293,"2018-01-01 17:09:19","2018-01-01 17:14:13",454,"E 51 St & 1 Ave",40.75455731,-73.96592976,3142,"1 Ave & E 62 St",40.7612274,-73.96094022,16546,"Annual Membership","Subscriber",1979,1
314,"2018-01-01 17:09:27","2018-01-01 17:14:41",168,"W 18 St & 6 Ave",40.73971301,-73.99456405,285,"Broadway & E 14 St",40.73454567,-73.99074142,32626,"Annual Membership","Subscriber",1964,1
846,"2018-01-01 17:09:50","2018-01-01 17:23:56",257,"Lispenard St & Broadway",40.71939226,-74.00247214,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,20838,"Annual Membership","Subscriber",1988,2
1429,"2018-01-01 17:09:52","2018-01-01 17:33:42",3178,"Riverside Dr & W 78 St",40.78414472,-73.98362492,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,26137,"Annual Membership","Subscriber",1955,1
423,"2018-01-01 17:09:59","2018-01-01 17:17:02",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,3463,"E 16 St & Irving Pl",40.735367055605394,-73.98797392845154,18789,"Annual Membership","Subscriber",1981,1
1418,"2018-01-01 17:10:04","2018-01-01 17:33:42",3178,"Riverside Dr & W 78 St",40.78414472,-73.98362492,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,25810,"Annual Membership","Subscriber",1966,2
706,"2018-01-01 17:10:27","2018-01-01 17:22:14",528,"2 Ave & E 31 St",40.74290902,-73.97706058,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,32103,"Annual Membership","Subscriber",1972,1
223,"2018-01-01 17:10:30","2018-01-01 17:14:14",432,"E 7 St & Avenue A",40.72621788,-73.98379855,433,"E 13 St & Avenue A",40.72955361,-73.98057249,21341,"Annual Membership from Citi Bike App","Subscriber",1993,1
695,"2018-01-01 17:10:44","2018-01-01 17:22:20",528,"2 Ave & E 31 St",40.74290902,-73.97706058,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,31593,"Annual Membership","Subscriber",1987,2
681,"2018-01-01 17:10:47","2018-01-01 17:22:08",531,"Forsyth St & Broome St",40.71893904,-73.99266288,394,"E 9 St & Avenue C",40.72521311,-73.97768752,33209,"NYCHA Membership","Subscriber",1973,1
95,"2018-01-01 17:10:46","2018-01-01 17:12:22",3301,"Columbus Ave & W 95 St",40.7919557,-73.968087,3295,"Central Park W & W 96 St",40.79127,-73.964839,25927,"Annual Membership","Subscriber",1998,1
417,"2018-01-01 17:10:52","2018-01-01 17:17:49",472,"E 32 St & Park Ave",40.7457121,-73.98194829,527,"E 33 St & 2 Ave",40.744023,-73.976056,19469,"Annual Membership","Subscriber",1979,1
194,"2018-01-01 17:10:52","2018-01-01 17:14:06",3351,"E 102 St & 1 Ave",40.7869946,-73.94164802,3318,"2 Ave & E 96 St",40.7839636,-73.9471673,15976,"Annual Membership","Subscriber",1982,1
667,"2018-01-01 17:10:57","2018-01-01 17:22:05",3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,3430,"Richardson St & N Henry St",40.71907891179564,-73.94223690032959,30472,"Annual Membership","Subscriber",1983,1
404,"2018-01-01 17:11:02","2018-01-01 17:17:47",2009,"Catherine St & Monroe St",40.71117444,-73.99682619,531,"Forsyth St & Broome St",40.71893904,-73.99266288,27115,"Annual Membership","Subscriber",1982,1
204,"2018-01-01 17:11:04","2018-01-01 17:14:29",310,"State St & Smith St",40.68926942,-73.98912867,157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,25766,"Annual Membership","Subscriber",1984,1
312,"2018-01-01 17:11:10","2018-01-01 17:16:23",212,"W 16 St & The High Line",40.74334935,-74.00681753,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,30487,"Join Citi Bike for $14.95/month","Subscriber",1982,2
2081,"2018-01-01 17:11:13","2018-01-01 17:45:55",3160,"Central Park West & W 76 St",40.77896784,-73.97374737,3160,"Central Park West & W 76 St",40.77896784,-73.97374737,19690,"Annual Membership","Subscriber",1972,1
1781,"2018-01-01 17:11:21","2018-01-01 17:41:03",3158,"W 63 St & Broadway",40.77163851,-73.98261428,285,"Broadway & E 14 St",40.73454567,-73.99074142,32517,"24 Hour","Customer",NULL,0
277,"2018-01-01 17:11:39","2018-01-01 17:16:16",417,"Barclay St & Church St",40.71291224,-74.01020234,320,"Leonard St & Church St",40.717571,-74.005549,30433,"Annual Membership","Subscriber",1983,2
1440,"2018-01-01 17:11:46","2018-01-01 17:35:46",3002,"South End Ave & Liberty St",40.711512,-74.015756,401,"Allen St & Rivington St",40.72019576,-73.98997825,33130,"Join Citi Bike for $14.95/month","Subscriber",1965,2
446,"2018-01-01 17:11:47","2018-01-01 17:19:13",3335,"Union St & 4 Ave",40.6772744,-73.98282002,3418,"Plaza St West & Flatbush Ave",40.6750207,-73.97111473,31470,"Annual Membership","Subscriber",1961,1
834,"2018-01-01 17:11:56","2018-01-01 17:25:50",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,505,"6 Ave & W 33 St",40.74901271,-73.98848395,31978,"Annual Membership from Citi Bike App","Subscriber",1993,1
255,"2018-01-01 17:11:57","2018-01-01 17:16:13",417,"Barclay St & Church St",40.71291224,-74.01020234,320,"Leonard St & Church St",40.717571,-74.005549,31801,"Annual Membership","Subscriber",1984,1
411,"2018-01-01 17:12:02","2018-01-01 17:18:54",406,"Hicks St & Montague St",40.69512845,-73.99595065,3308,"Kane St & Clinton St",40.6861758,-73.99645295,32065,"Annual Membership","Subscriber",1959,1
453,"2018-01-01 17:12:15","2018-01-01 17:19:49",411,"E 6 St & Avenue D",40.72228087,-73.97668709,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,16125,"NYCHA Membership (Renewal)","Subscriber",1972,1
146,"2018-01-01 17:12:19","2018-01-01 17:14:46",3002,"South End Ave & Liberty St",40.711512,-74.015756,363,"West Thames St",40.70834698,-74.01713445,32324,"Annual Membership","Subscriber",1971,1
340,"2018-01-01 17:12:43","2018-01-01 17:18:23",274,"Lafayette Ave & Fort Greene Pl",40.68691865,-73.976682,275,"Washington Ave & Greene Ave",40.68650065,-73.96563307,16060,"$25 Off Annual Membership","Subscriber",NULL,0
371,"2018-01-01 17:12:53","2018-01-01 17:19:04",467,"Dean St & 4 Ave",40.68312489,-73.97895137,3402,"Court St & State St",40.6902375,-73.99203074,19544,"Annual Membership","Subscriber",1983,1
128,"2018-01-01 17:11:22","2018-01-01 17:13:31",3632,"E 12 St & Avenue B",40.728048571362606,-73.97881150245667,504,"1 Ave & E 16 St",40.73221853,-73.98165557,32976,"Annual Membership","Subscriber",1989,1
273,"2018-01-01 17:13:01","2018-01-01 17:17:34",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,519,"Pershing Square North",40.751873,-73.977706,26669,"Annual Membership","Subscriber",1981,1
862,"2018-01-01 17:13:02","2018-01-01 17:27:24",3141,"1 Ave & E 68 St",40.76500525,-73.95818491,3379,"E 103 St & Lexington Ave",40.7903051,-73.94755757,31559,"Annual Membership from Citi Bike App","Subscriber",1993,1
1135,"2018-01-01 17:13:12","2018-01-01 17:32:08",3320,"Central Park West & W 100 St",40.79406660818552,-73.96286845207214,3387,"E 106 St & Madison Ave",40.7934337,-73.94945003,26571,"Annual Membership","Subscriber",1973,1
2490,"2018-01-01 17:13:15","2018-01-01 17:54:46",3489,"Gold St & Frankfort St",40.71069994631387,-74.00354146957397,307,"Canal St & Rutgers St",40.71427487,-73.98990025,31457,"Annual Membership from Citi Bike App","Subscriber",1985,1
418,"2018-01-01 17:13:16","2018-01-01 17:20:14",3159,"W 67 St & Broadway",40.77492513,-73.98266566,530,"11 Ave & W 59 St",40.771522,-73.990541,31895,"Annual Membership","Subscriber",1984,2
742,"2018-01-01 17:13:20","2018-01-01 17:25:42",151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,302,"Avenue D & E 3 St",40.72082834,-73.97793172,32453,"JCHA Annual Membership $5/month","Subscriber",1962,2
560,"2018-01-01 17:13:26","2018-01-01 17:22:47",309,"Murray St & West St",40.7149787,-74.013012,3256,"Pier 40 - Hudson River Park",40.7277140777778,-74.01129573583603,20241,"Day Pass","Customer",1995,1
356,"2018-01-01 17:13:31","2018-01-01 17:19:27",432,"E 7 St & Avenue A",40.72621788,-73.98379855,302,"Avenue D & E 3 St",40.72082834,-73.97793172,31008,"Annual Membership","Subscriber",1992,1
575,"2018-01-01 17:13:33","2018-01-01 17:23:08",309,"Murray St & West St",40.7149787,-74.013012,3256,"Pier 40 - Hudson River Park",40.7277140777778,-74.01129573583603,31311,"Day Pass","Customer",1992,2
388,"2018-01-01 17:13:41","2018-01-01 17:20:10",3159,"W 67 St & Broadway",40.77492513,-73.98266566,530,"11 Ave & W 59 St",40.771522,-73.990541,31010,"Join Citi Bike for $14.95/month","Subscriber",1981,1
354,"2018-01-01 17:13:45","2018-01-01 17:19:40",508,"W 46 St & 11 Ave",40.76341379,-73.99667444,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,33387,"Annual Membership","Subscriber",1974,1
554,"2018-01-01 17:13:48","2018-01-01 17:23:03",499,"Broadway & W 60 St",40.76915505,-73.98191841,495,"W 47 St & 10 Ave",40.76269882,-73.99301222,33159,"Annual Membership","Subscriber",1972,1
1624,"2018-01-01 17:14:08","2018-01-01 17:41:13",3158,"W 63 St & Broadway",40.77163851,-73.98261428,285,"Broadway & E 14 St",40.73454567,-73.99074142,21707,"24 Hour","Customer",NULL,0
275,"2018-01-01 17:14:12","2018-01-01 17:18:47",3101,"N 12 St & Bedford Ave",40.72079821,-73.95484712,3112,"Milton St & Franklin St",40.72906,-73.95779,26935,"Annual Membership","Subscriber",1992,2
200,"2018-01-01 17:14:23","2018-01-01 17:17:43",3238,"E 80 St & 2 Ave",40.77391390238118,-73.9543953537941,3148,"E 84 St & 1 Ave",40.77565541,-73.95068615,17498,"Annual Membership","Subscriber",1988,2
631,"2018-01-01 17:14:43","2018-01-01 17:25:15",3256,"Pier 40 - Hudson River Park",40.7277140777778,-74.01129573583603,363,"West Thames St",40.70834698,-74.01713445,31434,"Annual Membership","Subscriber",1954,1
243,"2018-01-01 17:14:54","2018-01-01 17:18:58",401,"Allen St & Rivington St",40.72019576,-73.98997825,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,17049,"Annual Membership","Subscriber",1963,2
593,"2018-01-01 17:14:58","2018-01-01 17:24:51",3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,502,"Henry St & Grand St",40.714215,-73.981346,31104,"Annual Membership","Subscriber",1959,2
648,"2018-01-01 17:14:59","2018-01-01 17:25:47",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,31557,"Annual Membership - Save 15%","Subscriber",1984,1
651,"2018-01-01 17:15:04","2018-01-01 17:25:55",480,"W 53 St & 10 Ave",40.76669671,-73.99061728,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,30139,"Annual Membership","Subscriber",1975,1
112,"2018-01-01 17:15:20","2018-01-01 17:17:13",3301,"Columbus Ave & W 95 St",40.7919557,-73.968087,3314,"W 95 St & Broadway",40.7937704,-73.971888,25672,"Annual Membership from Citi Bike App","Subscriber",1998,1
139,"2018-01-01 17:15:30","2018-01-01 17:17:50",423,"W 54 St & 9 Ave",40.76584941,-73.98690506,447,"8 Ave & W 52 St",40.76370739,-73.9851615,14929,"FREE Bonus Month with Annual Membership","Subscriber",1958,1
213,"2018-01-01 17:15:32","2018-01-01 17:19:05",3150,"E 85 St & York Ave",40.77536905,-73.94803392,3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,16156,"Annual Membership","Subscriber",1979,1
476,"2018-01-01 17:15:33","2018-01-01 17:23:30",83,"Atlantic Ave & Fort Greene Pl",40.68382604,-73.97632328,3242,"Schermerhorn St & Court St",40.69102925677968,-73.99183362722397,29345,"Annual Membership","Subscriber",1979,1
2239,"2018-01-01 17:16:03","2018-01-01 17:53:22",453,"W 22 St & 8 Ave",40.74475148,-73.99915362,3341,"Central Park West & W 102 St",40.795346,-73.96186,19392,"Annual Membership","Subscriber",1958,2
575,"2018-01-01 17:16:09","2018-01-01 17:25:44",517,"Pershing Square South",40.751581,-73.97791,385,"E 55 St & 2 Ave",40.75797322,-73.96603308,31273,"Annual Membership","Subscriber",1959,1
321,"2018-01-01 17:16:16","2018-01-01 17:21:37",379,"W 31 St & 7 Ave",40.749156,-73.9916,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,32001,"Annual Membership","Subscriber",1953,1
557,"2018-01-01 17:16:19","2018-01-01 17:25:36",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,472,"E 32 St & Park Ave",40.7457121,-73.98194829,16507,"Annual Membership","Subscriber",1992,1
180,"2018-01-01 17:16:18","2018-01-01 17:19:19",502,"Henry St & Grand St",40.714215,-73.981346,350,"Clinton St & Grand St",40.71559509,-73.9870295,32768,"NYCHA Membership (Renewal)","Subscriber",1983,1
186,"2018-01-01 17:16:31","2018-01-01 17:19:37",3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,3158,"W 63 St & Broadway",40.77163851,-73.98261428,20683,"Annual Membership","Subscriber",1985,1
196,"2018-01-01 17:16:55","2018-01-01 17:20:12",3360,"Amsterdam Ave & W 79 St",40.7829391,-73.9786517,3169,"Riverside Dr & W 82 St",40.78720869,-73.98128127,29918,"Annual Membership from Citi Bike App","Subscriber",1968,1
250,"2018-01-01 17:17:19","2018-01-01 17:21:30",446,"W 24 St & 7 Ave",40.74487634,-73.99529885,490,"8 Ave & W 33 St",40.751551,-73.993934,30212,"Annual Membership","Subscriber",1983,1
945,"2018-01-01 17:17:26","2018-01-01 17:33:11",509,"9 Ave & W 22 St",40.7454973,-74.00197139,268,"Howard St & Centre St",40.71910537,-73.99973337,33392,"Annual Membership","Subscriber",1961,1
435,"2018-01-01 17:17:50","2018-01-01 17:25:06",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,265,"Stanton St & Chrystie St",40.72229346,-73.99147535,17697,"Annual Membership","Subscriber",1987,2
637,"2018-01-01 17:18:19","2018-01-01 17:28:56",284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,127,"Barrow St & Hudson St",40.73172428,-74.00674436,31173,"Annual Membership","Subscriber",1960,1
407,"2018-01-01 17:18:17","2018-01-01 17:25:05",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,265,"Stanton St & Chrystie St",40.72229346,-73.99147535,30755,"Annual Membership","Subscriber",1983,1
530,"2018-01-01 17:18:26","2018-01-01 17:27:16",405,"Washington St & Gansevoort St",40.739323,-74.008119,369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,30706,"Annual Membership","Subscriber",1984,1
141,"2018-01-01 17:18:33","2018-01-01 17:20:55",361,"Allen St & Hester St",40.71605866,-73.99190759,331,"Pike St & Monroe St",40.71173107,-73.99193043,28588,"Annual Membership","Subscriber",1985,1
1673,"2018-01-01 17:18:47","2018-01-01 17:46:40",168,"W 18 St & 6 Ave",40.73971301,-73.99456405,447,"8 Ave & W 52 St",40.76370739,-73.9851615,18797,"3 Day","Customer",NULL,0
393,"2018-01-01 17:18:47","2018-01-01 17:25:21",447,"8 Ave & W 52 St",40.76370739,-73.9851615,495,"W 47 St & 10 Ave",40.76269882,-73.99301222,14886,"Annual Membership","Subscriber",1976,1
1186,"2018-01-01 17:18:56","2018-01-01 17:38:42",3047,"Halsey St & Tompkins Ave",40.6823687,-73.944118,3096,"Union Ave & N 12 St",40.71924,-73.95242,32196,"CDCU (renewal)","Subscriber",1985,1
324,"2018-01-01 17:19:04","2018-01-01 17:24:28",3558,"Bergen St & Vanderbilt Ave",40.6794388,-73.9680438,83,"Atlantic Ave & Fort Greene Pl",40.68382604,-73.97632328,18966,"Annual Membership from Citi Bike App","Subscriber",1993,2
277,"2018-01-01 17:19:08","2018-01-01 17:23:45",3258,"W 27 St & 10 Ave",40.75018156325683,-74.00218427181244,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,32108,"Annual Membership","Subscriber",1980,1
245,"2018-01-01 17:19:19","2018-01-01 17:23:25",508,"W 46 St & 11 Ave",40.76341379,-73.99667444,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,30750,"Annual Membership","Subscriber",1984,1
296,"2018-01-01 17:19:33","2018-01-01 17:24:30",537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,285,"Broadway & E 14 St",40.73454567,-73.99074142,25852,"Annual Membership from Citi Bike App","Subscriber",1995,1
371,"2018-01-01 17:19:47","2018-01-01 17:25:59",3427,"Lafayette St & Jersey St",40.72430527250332,-73.99600982666016,79,"Franklin St & W Broadway",40.71911552,-74.00666661,26355,"Annual Membership","Subscriber",1966,1
295,"2018-01-01 17:19:54","2018-01-01 17:24:50",402,"Broadway & E 22 St",40.7403432,-73.98955109,486,"Broadway & W 29 St",40.7462009,-73.98855723,29724,"Annual Membership","Subscriber",1971,1
121,"2018-01-01 17:20:38","2018-01-01 17:22:39",195,"Liberty St & Broadway",40.70905623,-74.01043382,376,"John St & William St",40.70862144,-74.00722156,32964,"Annual Membership","Subscriber",1997,2
291,"2018-01-01 17:20:38","2018-01-01 17:25:30",509,"9 Ave & W 22 St",40.7454973,-74.00197139,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,32395,"Annual Membership","Subscriber",1982,1
1029,"2018-01-01 17:20:53","2018-01-01 17:38:03",295,"Pike St & E Broadway",40.71406667,-73.99293911,445,"E 10 St & Avenue A",40.72740794,-73.98142006,25095,"NYCHA Membership","Subscriber",NULL,0
1314,"2018-01-01 17:20:54","2018-01-01 17:42:49",459,"W 20 St & 11 Ave",40.746745,-74.007756,306,"Cliff St & Fulton St",40.70823502,-74.00530063,15524,"Annual Membership","Subscriber",1963,1
211,"2018-01-01 17:21:01","2018-01-01 17:24:33",3345,"Madison Ave & E 99 St",40.78948541553215,-73.95242929458618,3642,"E 98 St & Lexington Ave",40.78728519860952,-73.95012259483337,22574,"Annual Membership","Subscriber",1979,2
323,"2018-01-01 17:21:02","2018-01-01 17:26:26",504,"1 Ave & E 16 St",40.73221853,-73.98165557,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,29953,"Annual Membership","Subscriber",1988,1
266,"2018-01-01 17:21:03","2018-01-01 17:25:30",317,"E 6 St & Avenue B",40.72453734,-73.98185424,302,"Avenue D & E 3 St",40.72082834,-73.97793172,14559,"Annual Membership","Subscriber",1980,1
523,"2018-01-01 17:21:06","2018-01-01 17:29:49",342,"Columbia St & Rivington St",40.71739973,-73.98016555,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,16796,"NYCHA Membership","Subscriber",1989,1
336,"2018-01-01 17:21:06","2018-01-01 17:26:43",3306,"10 St & 7 Ave",40.6662078,-73.98199886,3405,"5 St & 6 Ave",40.6704836,-73.98208968,33435,"Annual Membership","Subscriber",1981,1
271,"2018-01-01 17:21:09","2018-01-01 17:25:41",3513,"21 St & Hoyt Ave S",40.774645,-73.923706,3614,"Crescent St & 30 Ave",40.768692,-73.9249574,15634,"$25 Off Annual Membership","Subscriber",NULL,0
690,"2018-01-01 17:21:19","2018-01-01 17:32:50",3592,"Crescent St & Broadway",40.7633589,-73.9286471,3603,"31 Ave & 30 St",40.7647,-73.9240312,28413,"24 Hour","Customer",NULL,0
788,"2018-01-01 17:21:22","2018-01-01 17:34:30",445,"E 10 St & Avenue A",40.72740794,-73.98142006,445,"E 10 St & Avenue A",40.72740794,-73.98142006,31076,"Annual Membership","Subscriber",1964,1
826,"2018-01-01 17:21:30","2018-01-01 17:35:17",481,"S 3 St & Bedford Ave",40.71260486,-73.96264403,3057,"Kosciuszko St & Tompkins Ave",40.69128258,-73.9452416,25663,"Annual Membership","Subscriber",1990,1
100,"2018-01-01 17:22:00","2018-01-01 17:23:40",79,"Franklin St & W Broadway",40.71911552,-74.00666661,249,"Harrison St & Hudson St",40.71870987,-74.0090009,33302,"Annual Membership","Subscriber",1992,1
306,"2018-01-01 17:22:07","2018-01-01 17:27:14",3078,"Broadway & Roebling St",40.70924826276157,-73.96063148975372,532,"S 5 Pl & S 4 St",40.710451,-73.960876,17406,"Annual Membership from Citi Bike App","Subscriber",1993,2
1521,"2018-01-01 17:22:08","2018-01-01 17:47:30",3461,"Murray St & Greenwich St",40.714851505262516,-74.01122331619263,285,"Broadway & E 14 St",40.73454567,-73.99074142,32586,"Annual Membership","Subscriber",1994,2
232,"2018-01-01 17:22:10","2018-01-01 17:26:02",3124,"46 Ave & 5 St",40.74731,-73.95451,3121,"Jackson Ave & 46 Rd",40.74524768,-73.94733276,32153,"Annual Membership","Subscriber",1991,1
655,"2018-01-01 17:22:31","2018-01-01 17:33:26",473,"Rivington St & Chrystie St",40.72110063,-73.9919254,355,"Bayard St & Baxter St",40.71602118,-73.99974372,31740,"Annual Membership","Subscriber",1974,1
812,"2018-01-01 17:22:34","2018-01-01 17:36:06",3459,"E 53 St & 3 Ave",40.75763227739443,-73.96930575370789,3286,"E 89 St & 3 Ave",40.7806284,-73.9521667,33310,"Annual Membership","Subscriber",1989,1
266,"2018-01-01 17:22:42","2018-01-01 17:27:08",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,509,"9 Ave & W 22 St",40.7454973,-74.00197139,19198,"Annual Membership","Subscriber",1982,2
179,"2018-01-01 17:22:43","2018-01-01 17:25:43",446,"W 24 St & 7 Ave",40.74487634,-73.99529885,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,25280,"Annual Membership","Subscriber",1959,1
640,"2018-01-01 17:22:43","2018-01-01 17:33:23",486,"Broadway & W 29 St",40.7462009,-73.98855723,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,17370,"Annual Membership","Subscriber",1983,2
144,"2018-01-01 17:23:16","2018-01-01 17:25:40",307,"Canal St & Rutgers St",40.71427487,-73.98990025,340,"Madison St & Clinton St",40.71269042,-73.98776323,32603,"NYCHA Membership","Subscriber",NULL,0
274,"2018-01-01 17:23:24","2018-01-01 17:27:59",3641,"Broadway & W 25 St",40.74286877312112,-73.98918628692627,442,"W 27 St & 7 Ave",40.746647,-73.993915,26637,"Annual Membership","Subscriber",1975,1
1024,"2018-01-01 17:23:36","2018-01-01 17:40:40",327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,295,"Pike St & E Broadway",40.71406667,-73.99293911,33278,"Annual Membership","Subscriber",1984,1
466,"2018-01-01 17:23:38","2018-01-01 17:31:24",513,"W 56 St & 10 Ave",40.768254,-73.988639,3162,"W 78 St & Broadway",40.78339981,-73.98093133,30865,"Motivate Employee","Subscriber",1982,2
224,"2018-01-01 17:23:42","2018-01-01 17:27:26",3177,"W 84 St & Broadway",40.7867947,-73.977112,3307,"West End Ave & W 94 St",40.7941654,-73.974124,19632,"Annual Membership","Subscriber",1965,1
666,"2018-01-01 17:24:02","2018-01-01 17:35:08",394,"E 9 St & Avenue C",40.72521311,-73.97768752,497,"E 17 St & Broadway",40.73704984,-73.99009296,33209,"Annual Membership","Subscriber",1975,1
529,"2018-01-01 17:24:06","2018-01-01 17:32:55",238,"Bank St & Washington St",40.7361967,-74.00859207,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,15691,"Annual Membership from Citi Bike App","Subscriber",1990,1
499,"2018-01-01 17:24:10","2018-01-01 17:32:30",3365,"3 St & 7 Ave",40.6703837,-73.97839676,3310,"14 St & 7 Ave",40.663779,-73.98396846,27710,"Annual Membership","Subscriber",1985,1
2009,"2018-01-01 17:24:20","2018-01-01 17:57:50",394,"E 9 St & Avenue C",40.72521311,-73.97768752,3158,"W 63 St & Broadway",40.77163851,-73.98261428,25051,"Annual Membership","Subscriber",1965,1
816,"2018-01-01 17:24:22","2018-01-01 17:37:58",127,"Barrow St & Hudson St",40.73172428,-74.00674436,503,"E 20 St & Park Ave",40.73827428,-73.98751968,26625,"Annual Membership","Subscriber",1978,1
915,"2018-01-01 17:24:31","2018-01-01 17:39:47",3306,"10 St & 7 Ave",40.6662078,-73.98199886,3571,"Bedford Ave & Bergen St",40.676368,-73.952918,14949,"Annual Membership","Subscriber",1985,1
509,"2018-01-01 17:24:33","2018-01-01 17:33:03",238,"Bank St & Washington St",40.7361967,-74.00859207,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,32955,"Annual Membership","Subscriber",1990,1
1161,"2018-01-01 17:24:39","2018-01-01 17:44:00",3141,"1 Ave & E 68 St",40.76500525,-73.95818491,379,"W 31 St & 7 Ave",40.749156,-73.9916,31661,"Annual Membership","Subscriber",1967,1
118,"2018-01-01 17:24:45","2018-01-01 17:26:44",349,"Rivington St & Ridge St",40.71850211,-73.98329859,342,"Columbia St & Rivington St",40.71739973,-73.98016555,18420,"Annual Membership","Subscriber",1965,1
189,"2018-01-01 17:24:49","2018-01-01 17:27:58",3438,"E 76 St & 3 Ave",40.772248537721744,-73.95842134952545,3140,"1 Ave & E 78 St",40.77140426,-73.9535166,27155,"Annual Membership from Citi Bike App","Subscriber",1989,2
188,"2018-01-01 17:25:04","2018-01-01 17:28:13",528,"2 Ave & E 31 St",40.74290902,-73.97706058,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,30037,"Annual Membership","Subscriber",1981,1
522,"2018-01-01 17:25:10","2018-01-01 17:33:53",3409,"Bergen St & Smith St",40.6867443,-73.99063168,3537,"Carlton Ave & Dean St",40.6809741,-73.9710097,30435,"Annual Membership","Subscriber",1986,1
467,"2018-01-01 17:25:16","2018-01-01 17:33:03",254,"W 11 St & 6 Ave",40.73532427,-73.99800419,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,16673,"Annual Membership","Subscriber",1981,1
535,"2018-01-01 17:25:25","2018-01-01 17:34:21",3159,"W 67 St & Broadway",40.77492513,-73.98266566,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,17362,"FREE Bonus Month with Annual Membership","Subscriber",1995,1
189,"2018-01-01 17:25:40","2018-01-01 17:28:50",519,"Pershing Square North",40.751873,-73.977706,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,26669,"Join Citi Bike for $14.95/month","Subscriber",1992,1
272,"2018-01-01 17:25:41","2018-01-01 17:30:13",3176,"W 64 St & West End Ave",40.77452835,-73.98753759,499,"Broadway & W 60 St",40.76915505,-73.98191841,32951,"$25 Off Annual Membership","Subscriber",1985,1
1577,"2018-01-01 17:25:42","2018-01-01 17:51:59",423,"W 54 St & 9 Ave",40.76584941,-73.98690506,379,"W 31 St & 7 Ave",40.749156,-73.9916,18599,"Join Citi Bike for $14.95/month","Subscriber",1996,1
